time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),cloud_cover (%)
2019-09-29T04:00,14.083333333333334,76.58333333333333,0.0,0.0,78.16666666666667
2019-09-29T05:00,13.883333333333333,77.0,0.0,0.0,52.75
2019-09-29T06:00,13.308333333333332,79.0,0.0,0.0,49.5
2019-09-29T07:00,13.766666666666666,76.58333333333333,0.0,0.0,85.0
2019-09-29T08:00,14.833333333333334,72.75,0.0,0.0,100.0
2019-09-29T09:00,15.424999999999999,70.25,0.0,0.0,99.91666666666667
2019-09-29T10:00,15.0,74.33333333333333,0.15833333333333335,0.0,100.0
2019-09-29T11:00,15.016666666666666,77.75,0.4916666666666667,0.0,100.0
2019-09-29T12:00,14.674999999999999,85.91666666666667,0.875,0.0,100.0
2019-09-29T13:00,14.866666666666667,89.16666666666667,0.75,0.0,99.91666666666667
2019-09-29T14:00,15.283333333333333,90.08333333333333,0.9750000000000001,0.0,100.0
2019-09-29T15:00,15.658333333333333,85.91666666666667,0.39166666666666666,0.0,100.0
2019-09-29T16:00,15.716666666666667,83.25,0.4166666666666667,0.0,65.58333333333333
2019-09-29T17:00,16.05,79.66666666666667,0.0,0.0,94.25
2019-09-29T18:00,16.083333333333332,76.83333333333333,0.0,0.0,99.33333333333333
2019-09-29T19:00,16.016666666666666,74.75,0.19166666666666668,0.0,100.0
2019-09-29T20:00,15.575000000000001,77.16666666666667,0.24166666666666667,0.0,92.33333333333333
2019-09-29T21:00,15.174999999999999,80.16666666666667,0.65,0.0,94.08333333333333
2019-09-29T22:00,15.133333333333333,83.33333333333333,0.39999999999999997,0.0,99.66666666666667
2019-09-29T23:00,15.674999999999999,81.66666666666667,0.35000000000000003,0.0,95.58333333333333
2019-09-30T00:00,15.558333333333332,84.41666666666667,1.1500000000000001,0.0,98.58333333333333
2019-09-30T01:00,15.483333333333334,86.16666666666667,0.48333333333333334,0.0,94.66666666666667
2019-09-30T02:00,15.5,84.83333333333333,0.125,0.0,92.0
2019-09-30T03:00,14.883333333333333,90.0,0.6,0.0,99.91666666666667
2019-09-30T04:00,15.15,88.66666666666667,0.25,0.0,96.5
2019-09-30T05:00,14.975,90.33333333333333,0.6416666666666667,0.0,100.0
2019-09-30T06:00,15.125,89.66666666666667,0.9333333333333335,0.0,100.0
2019-09-30T07:00,14.833333333333334,89.75,2.1166666666666667,0.0,100.0
2019-09-30T08:00,14.333333333333334,86.75,0.8083333333333332,0.0,100.0
2019-09-30T09:00,13.875,90.5,0.8916666666666666,0.0,100.0
2019-09-30T10:00,12.825000000000001,85.66666666666667,2.4,0.0,100.0
2019-09-30T11:00,13.333333333333334,81.83333333333333,0.26666666666666666,0.0,89.41666666666667
2019-09-30T12:00,14.466666666666667,81.91666666666667,0.25833333333333336,0.0,76.16666666666667
2019-09-30T13:00,14.708333333333334,77.41666666666667,0.08333333333333333,0.0,39.916666666666664
2019-09-30T14:00,15.475,67.08333333333333,0.10833333333333334,0.0,69.83333333333333
2019-09-30T15:00,15.283333333333333,69.83333333333333,0.20000000000000004,0.0,49.666666666666664
2019-09-30T16:00,15.424999999999999,67.16666666666667,0.0,0.0,36.75
2019-09-30T17:00,15.025,67.83333333333333,0.008333333333333333,0.0,39.416666666666664
2019-09-30T18:00,14.4,71.25,0.0,0.0,39.083333333333336
2019-09-30T19:00,14.108333333333334,71.41666666666667,0.0,0.0,36.916666666666664
2019-09-30T20:00,13.633333333333333,72.0,0.0,0.0,41.25
2019-09-30T21:00,13.366666666666667,72.0,0.0,0.0,44.583333333333336
2019-09-30T22:00,13.058333333333332,72.75,0.0,0.0,42.916666666666664
2019-09-30T23:00,12.783333333333333,74.41666666666667,0.0,0.0,44.75
